id,sid,theta,k,c
72,71,-0.7827072,0.825239,0.28644547
73,72,0.70975494,0.70755476,0.47393358
74,73,0.8442429,0.49241945,0.8323122
75,74,0.5881951,1.5657829,1.9601097
76,75,-0.76962364,-0.5364393,1.3889158
77,76,0.2918938,1.4127553,1.3207216
78,77,0.0014035222,0.66988647,0.843396
79,78,0.44469512,-0.957134,1.7244183
80,79,0.66246796,0.752423,1.3219836
81,80,0.41217852,-0.6724022,1.2724475
82,81,-1.830584,-0.11738039,1.0856619
83,82,1.3859854,1.0496475,1.2590986
84,83,0.083142474,0.1534597,1.0444356
85,84,-1.1257142,0.43451896,1.0575985
86,85,-0.2977603,0.0951519,1.183908
87,86,-0.4549473,1.148469,1.6126062
88,87,-0.51345843,-0.038166303,1.1714059
89,88,0.0043923343,0.32454652,1.424246
90,89,-1.0386841,0.6138574,0.78153133
91,90,-0.9649684,-0.8210878,1.3699982
92,91,-0.47271216,0.115137964,0.48087648
93,92,1.0690948,0.6369507,0.5225079
94,93,0.92663443,-0.003958005,0.8495963
95,94,0.014889056,1.3459805,1.1522453
96,95,0.4954647,1.0566161,1.5224854
97,96,-0.08176527,1.3513342,1.057467
98,97,-0.45355046,0.75925976,1.042733
99,98,-0.47126088,1.2521513,1.1459824
100,99,0.39643466,1.3334376,1.5948689
101,100,0.15776302,-0.18230833,1.205337
102,101,-1.0212733,0.37069628,0.80793166
103,102,2.290907,1.0199213,0.93598
104,103,1.5227423,0.6885215,1.1562957
105,104,-0.5813242,1.3760444,1.3797572
106,105,0.17929307,0.7211817,0.71197915
107,106,0.66953164,0.3179513,1.3612313
108,107,-0.95134336,0.35492346,1.1419076
109,108,-0.950511,-0.024226358,1.1923224
110,109,-0.6183577,-0.12765577,1.3288847
111,110,-0.46133366,0.07399526,0.9666171
112,111,-0.3531347,-0.23442835,1.2184055
113,112,-0.2518805,0.96566397,1.5359068
114,113,-0.21848223,0.9968134,0.8935687
115,114,-0.78588754,1.0490683,1.1204777
116,115,-0.1856396,0.42068154,0.7790841
117,116,-0.97402,-0.1923943,0.88479424
118,117,-1.2511266,0.65691864,1.0169023
119,118,1.1154028,0.2624711,0.88716084
120,119,0.39167222,0.30122754,0.76599085
121,120,0.34912318,0.63719404,0.54080254
122,121,-0.42598087,1.4604652,1.544008
123,122,0.0068073235,0.29457062,1.0235077
124,123,-0.4501885,0.0066289534,1.0619628
125,124,-0.43642083,-0.09582451,0.6048812
126,125,-1.4723356,0.4411722,1.4829134
127,126,-0.70181537,0.14196503,1.1478615
128,127,-0.7220903,0.8804358,1.0052454
129,128,0.008394429,0.4445532,0.5637261
130,129,0.31450015,0.85939157,0.8750535
131,130,-2.3728893,0.4002523,1.0631142
132,131,0.7818633,-0.41389707,1.4554157
133,132,1.2214,1.2943823,1.20051
134,133,0.24985701,-0.16105774,0.6744318
135,134,0.43960094,0.45956478,1.1458794
136,135,0.5386881,0.5805401,0.97657406
137,136,0.18081161,-0.44320497,1.548956
138,137,0.8907508,1.352282,1.1920247
139,138,-0.29090664,0.37156013,1.2384171
140,139,-0.14561346,1.3165612,1.5248301
141,140,0.31293416,0.17829104,1.2841196
142,141,1.5063132,0.2692018,0.8314233
143,142,0.35371536,0.9167042,0.8755056
144,143,1.5302285,-0.69901884,1.5818018
145,144,0.4466874,1.2645382,1.1149868
146,145,0.6050138,1.4220365,1.4492742
147,146,0.07627185,0.030858235,0.49343428
148,147,-1.0429237,1.3724802,1.6783384
149,148,0.69194,1.0548904,1.2989807
150,149,0.5935249,0.3699101,1.3568076
151,150,-0.37220198,0.65721184,0.5884552
152,151,0.56438047,0.7000687,1.091219
153,152,0.58580494,0.39586666,1.5279045
154,153,-0.24998617,0.34785601,0.76014346
155,154,-0.1753091,0.71947867,0.7326336
156,155,1.518786,-0.72112656,1.527488
157,156,-0.4310602,0.7391844,0.7914625
158,157,0.67904484,-0.20366608,1.383107
159,158,0.19545564,1.2410027,1.4168848
160,159,-0.69866246,1.1645631,1.0368667
161,160,0.3606385,1.19631,1.317811
162,161,-0.89578325,-0.67635256,1.7383417
163,162,0.4622775,1.0043758,1.3014154
164,163,0.27608016,1.1563151,1.420548
165,164,0.21471511,0.40745673,0.598167
166,165,0.1419743,0.25570136,0.50757295
167,166,-0.48461774,0.22978608,0.8111874
168,167,1.0645899,1.0263133,0.6788177
169,168,-0.71979403,-0.201919,1.5359755
170,169,1.493188,0.29238835,0.66367024
171,170,-0.046509627,0.91866326,1.0951991
172,171,-0.06371021,0.99082506,1.4047744
173,172,-1.5024092,1.5264568,1.2875673
174,173,-0.25681445,0.69291157,0.95187867
175,174,-0.8570762,0.49841535,0.9477765
176,175,0.94930476,0.11759032,0.6587501
177,176,-0.6972823,0.020714326,1.5407227
178,177,1.7524484,1.3184037,1.3978901
179,178,-0.1399727,0.79588354,1.4066178
180,179,-0.48184425,0.42861432,0.63058054
181,180,0.988234,0.5497336,1.2851764
182,181,2.1248515,-0.5077974,1.1413999
183,182,0.8744482,1.1796781,0.757976
184,183,-0.23280941,0.124902904,0.7388285
185,184,-0.12340766,0.4474446,1.5261308
186,185,-0.651238,0.42238364,0.9898389
187,186,1.8795284,0.5441547,0.90129083
188,187,-2.285471,0.5106702,0.96303684
189,188,0.7019907,-0.5950008,1.0864817
190,189,0.3932809,-0.28720853,1.487877
191,190,-0.49932608,0.08315218,1.6662215
192,191,-0.746842,1.3657271,1.4028208
193,192,0.37002763,1.5249933,1.3879083
194,193,1.6048353,0.2746016,0.95211136
195,194,1.3968806,0.6589893,0.90018743
196,195,0.055805765,0.16118191,0.52525395
197,196,0.47020626,0.709815,0.8883922
198,197,-1.7474877,0.68022776,1.1279064
199,198,-0.38989905,0.29000995,1.2241377
200,199,1.1673297,0.0008259719,1.0469704
201,200,-1.5860523,0.5882608,0.99301255
202,201,-0.21437576,0.80275404,0.8953121
203,202,-0.8165982,1.1294875,0.7103945
204,203,-0.073841676,-0.0060411356,1.0923097
205,204,-0.73159975,0.789332,1.4897904
206,205,-0.07703605,0.58125114,1.023635
207,206,-1.2224103,0.87578356,1.0409085
208,207,-1.0270721,0.39005452,1.2216986
209,208,-0.45085144,-0.0912146,0.73021346
210,209,-0.6477025,-0.21358557,1.1837808
211,210,-0.74737453,0.55164343,0.7853279
212,211,1.3175588,1.2706641,1.3454424
213,212,-0.3012264,0.93873,1.5286753
214,213,-0.58135045,0.16135481,1.1048002
215,214,1.0413119,0.31588972,1.3525707
216,215,-0.1318372,-0.09104893,0.59700537
217,216,-0.6309443,0.20195606,1.2194543
218,217,-0.5596984,-0.34068596,0.886459
219,218,1.0116367,0.7036999,1.424888
220,219,-0.30787748,-0.4151901,1.1624166
221,220,-0.30077603,0.6312498,1.1964692
222,221,0.65429634,0.2759228,0.6678747
223,222,-0.19220239,1.5198597,1.244531
224,223,-0.50622946,0.41428864,1.3756567
225,224,0.6676616,0.90388983,1.629943
226,225,-0.64959663,0.6757937,0.79960835
227,226,1.3053899,0.5178959,0.9902347
228,227,1.1435008,1.219407,0.9767856
229,228,0.05634878,-0.6963843,1.4940865
230,229,-0.1376924,1.2502494,0.902311
231,230,-1.2462008,0.5880384,0.8701448
232,231,0.75122964,-0.29771984,0.9542627
233,232,3.320616,0.40234777,0.9720393
234,233,0.5002496,-0.18384437,0.88170254
235,234,-1.2290052,1.3345643,1.5286468
236,235,0.3077418,0.8161036,0.6698638
237,236,-0.9404229,-0.68600833,1.4991928
238,237,-1.2025822,0.29777008,1.04945
239,238,-0.04419073,0.7441375,1.0811487
240,239,-0.8845553,-0.19987045,1.6362733
241,240,1.3742827,0.7161159,1.4403104
242,241,0.8137153,1.6559342,0.8498654
243,242,0.19637038,-0.36386183,1.3158687
244,243,0.56298566,-0.72227854,1.3892585
245,244,-0.8039366,1.8336638,1.2850106
246,245,-0.30855632,1.0096917,1.2893214
247,246,0.8765335,0.53896827,0.45470297
248,247,-0.3931576,-0.14701109,0.9141083
249,248,0.78087735,0.113590054,0.7604046
250,249,0.52769864,0.7148987,1.2692916
251,250,-0.72405726,1.0556049,1.233814
252,251,-0.6942698,-0.069665186,0.5918986
253,252,1.116088,0.19391036,0.9087699
254,253,-0.7706972,0.39136133,1.03516
255,254,0.9069774,0.0167065,0.6786374
256,255,0.29312798,0.7026966,0.96796554
257,256,0.31677467,0.3628382,1.5098919
258,257,-0.10771897,-0.1775249,1.3336344
259,258,1.8818036,1.3432434,1.3686947
260,259,0.3456143,1.7262349,1.4652008
261,260,-0.12662213,-0.046376474,1.3373505
262,261,-0.5094731,0.5922878,0.7307348
263,262,-0.6207223,0.47038192,1.060781
264,263,0.7821969,1.3140752,1.1629391
265,264,-0.28711027,-0.6343996,1.5938233
266,265,0.35598767,-0.106394336,1.2485428
267,266,0.33613023,0.08394065,1.3240443
268,267,-1.4224205,1.4933124,1.4799806
269,268,0.3618056,0.0045009158,1.181747
270,269,0.057899263,0.4632592,1.3793644
271,270,0.7742499,-0.23520006,1.1433293
272,271,0.64086485,-0.26625246,1.0319011
273,272,-1.1482648,1.2097104,1.5839772
274,273,-0.25510845,0.82132477,1.4438125
275,274,-0.1890928,-0.018144703,0.4930627
276,275,-0.20670405,1.0026699,1.1354662
277,276,0.81621873,0.28782532,1.2418445
278,277,0.47140482,1.3217257,1.1409233
279,278,0.3880294,1.0824871,0.8985674
280,279,0.390943,1.1942483,1.2383056
281,280,1.3637395,0.59980476,1.051633
282,281,0.44178772,1.145565,0.63853616
283,282,-0.2174356,-0.02965795,1.0753967
284,283,-0.53945327,-0.66952205,1.5331161
285,284,0.5362832,1.1170267,1.2908345
286,285,-0.115359984,0.039971538,0.7081611
287,286,-0.73166907,1.89784,1.6724848
288,287,1.0739114,0.95865303,0.9377357
289,288,0.35724723,0.7030185,1.6818403
290,289,2.6655562,0.6453297,1.1575565
291,290,-1.4015721,-0.83172494,1.772842
292,291,-0.4389083,0.7136663,1.3725542
293,292,-1.0430703,-0.15566365,1.1888001
294,293,-1.2493725,1.4365532,1.335774
295,294,-0.8786324,0.76786363,0.51158994
296,295,-0.3393116,-0.05564763,1.0915515
297,296,1.1749711,0.26278794,1.2036685
298,297,-0.075929135,0.06401081,1.2194941
299,298,0.4720549,1.0218445,1.5048772
300,299,0.26843858,0.04255138,0.6425663
301,300,0.24515241,-0.12692684,1.0626519
302,301,0.90948814,1.2745411,1.056853
303,302,-0.016920807,0.5957216,1.0294089
304,303,1.1232672,-0.04530572,0.8226217
305,304,-0.22637509,1.2051885,1.3445323
306,305,0.18122718,-0.25089517,1.2107006
307,306,-1.6111583,0.8662848,0.59567326
308,307,-1.0741011,0.38537312,1.0581492
309,308,-0.45608696,1.0753274,0.9567696
310,309,0.77652764,0.58777046,1.7810663
311,310,1.6294858,0.334027,0.82691693
312,311,-0.2360017,0.66334105,1.0842607
313,312,0.8072082,0.59073085,0.94230294
314,313,-1.0590347,-0.06616585,1.4466141
315,314,-0.8150978,0.1678478,1.048878
316,315,-1.3016007,0.54092246,1.3321028
317,316,-1.4327465,0.8423282,0.615397
318,317,0.8443219,0.99226123,0.8985163
319,318,-1.3771503,0.48824456,1.148038
320,319,-0.552139,1.0632696,1.0462914
321,320,-0.7010482,0.5009446,0.8660842
322,321,1.2595041,0.8319947,0.6699921
323,322,-1.2620265,1.1829984,0.9835928
324,323,0.5740073,1.0941322,0.7329859
325,324,-0.8167065,0.087064095,1.5798882
326,325,0.36182225,0.36468396,0.73236644
327,326,-0.2644423,0.18023022,0.89936304
328,327,-0.15501034,-0.37228495,0.95224345
329,328,-0.54037637,-0.17939109,1.3546144
330,329,1.489777,0.39203387,1.1190389
331,330,-0.32898504,0.29508075,1.0686439
332,331,0.83052117,-0.2950431,1.0473057
333,332,0.5974365,0.835114,1.372604
334,333,2.1097968,1.5901992,1.3895938
335,334,0.7146397,0.14681971,1.1800865
336,335,0.16367368,-0.26106745,1.41132
337,336,0.50155294,0.44926998,1.3065959
338,337,0.6205587,0.95512706,1.5421327
339,338,0.23461798,1.3589228,1.2764282
340,339,1.8966675,-0.5210097,1.4488574
341,340,-0.21147287,1.3442327,1.3160878
342,341,0.29116163,-0.3561186,1.3321897
343,342,-0.32398072,-0.46470508,1.4091122
344,343,-0.2781798,1.002832,0.9805718
345,344,1.9741142,0.41699132,1.236499
346,345,0.22884575,1.2509975,1.6387236
347,346,-0.33877087,-0.15251756,1.0541198
348,347,-0.25469908,1.0543836,1.0543925
349,348,-0.54484415,0.26111466,0.99496794
350,349,-0.613094,-0.775392,1.4377005
351,350,0.5310874,1.0588796,1.2374998
352,351,-0.12981708,0.3359346,1.1392763
353,352,0.081862986,0.52060294,0.6502197
354,353,0.39464825,1.0255755,0.79234284
355,354,-0.0870036,1.5473908,1.1949295
356,355,0.22435379,1.033393,0.9181001
357,356,0.5460733,0.8857862,1.3374552
358,357,0.26096725,1.0524883,1.247675
359,358,0.6256942,0.10943277,0.9026111
360,359,1.4960873,1.0997227,1.4207983
361,360,-0.47991493,1.1091614,1.8147191
362,361,-0.6406395,1.1643294,1.0559094
363,362,1.1643878,-0.053141363,1.0186985
364,363,0.2512294,0.55336696,1.4512587
365,364,1.2001175,0.48045266,1.1948892
366,365,0.78366196,0.28778568,1.125646
367,366,0.112598866,0.31767818,0.59086853
368,367,0.2679313,1.2829183,1.1337167
369,368,0.8086477,0.8547342,1.2054249
370,369,0.22964866,0.36117828,0.58441395
371,370,-0.68634915,0.7097452,0.8257968
372,371,-0.21232592,1.5608096,1.1772355
373,372,-0.6484117,0.16594806,0.5702063
374,373,0.7993853,-0.2378938,1.3894308
375,374,-0.8345185,0.93718565,1.042518
376,375,-2.0963864,0.61277896,0.56694037
377,376,-0.07088927,1.5611664,1.2256093
378,377,1.1781454,0.15257716,0.95638496
379,378,1.2539924,0.7966503,1.4121097
380,379,-0.022536062,0.19988182,1.1441395
381,380,0.75709856,0.4354591,0.80567294
382,381,-0.21186215,0.42161036,0.8517093
383,382,0.14522098,0.5832287,1.4643207
384,383,-0.35219842,0.57806,0.34476796
385,384,-0.57098603,0.9382874,1.4005011
386,385,0.7865476,-0.67121696,1.3066225
387,386,0.9388818,0.48657763,1.0934519
388,387,1.875281,0.73663163,1.290872
389,388,-0.3513869,0.31841794,0.83220863
390,389,0.043352075,0.110245615,1.6583711
391,390,-0.59955573,0.09218861,1.1947879
392,391,-0.031055594,-0.18182026,1.5133404
393,392,0.72565114,0.12260172,0.9451818
394,393,-0.48631695,0.5912228,0.79591864
395,394,1.2441242,0.9913074,1.3928609
396,395,0.75494874,0.26697233,1.1902094
397,396,-0.8189052,0.8379186,0.8953662
398,397,0.08585929,0.49495247,0.86889535
399,398,-0.117249504,1.6555128,1.5729492
400,399,0.1781446,0.082610086,0.36054766
401,400,0.6911513,0.33256662,1.1633942
402,401,-0.9705491,-0.33048362,1.1590745
403,402,0.23289663,-0.48083338,1.5733892
404,403,-0.59579897,0.4059827,0.9407814
405,404,1.3283451,0.43896428,0.91679287
406,405,-0.012134278,0.47943324,0.71703213
407,406,-0.8650898,-0.34978586,1.3686657
408,407,0.4304808,-0.004355972,0.92354846
409,408,0.70019364,-0.013593461,1.3744965
410,409,0.64515334,0.22282898,0.22724748
411,410,0.2856679,0.94268185,0.8223684
412,411,-0.14322688,0.2853751,0.8305675
413,412,-0.22575074,0.5969375,1.1167026
414,413,-3.5748825,0.15370698,1.1769983
415,414,-0.15962489,1.890398,1.4517075
416,415,0.9250453,1.3049709,0.6636003
417,416,-0.50741285,-0.060695577,1.1767169
418,417,-1.3426555,1.3537368,1.1807442
419,418,-0.22033052,0.09927189,1.0275332
420,419,-0.12607387,0.12065648,1.0080616
421,420,0.103100464,-0.24320939,1.0666062
422,421,0.22812992,0.39103293,0.9231302
423,422,-0.45606878,0.6705171,0.49081597
424,423,-0.434193,-0.2148832,1.2625512
425,424,-0.7051979,0.025712715,1.322562
426,425,0.819773,0.0021848003,1.4947904
427,426,0.19493246,0.031203616,0.15094018
428,427,0.45008683,0.6350407,1.1138446
429,428,-1.1193289,1.140224,1.4654864
430,429,0.6767742,1.0092721,1.3385096
431,430,1.5624645,0.53026974,0.87119454
432,431,0.7738149,-0.029094638,1.3231884
433,432,-0.93917197,0.18702255,1.1371723
434,433,-1.0477817,0.38603023,0.7222129
435,434,1.0516015,0.25214988,0.9876675
436,435,0.43276927,0.8751828,0.5730983
437,436,-0.14163183,-1.0899032,1.608957
438,437,-0.6546835,0.60283816,0.97221553
439,438,-0.1492278,0.028864762,0.7034832
440,439,1.3237704,-0.41732404,1.3595594
441,440,0.5665593,0.53016037,1.1421347
442,441,-0.5249753,-0.60432637,1.4591897
443,442,0.39774677,0.3465403,0.8205655
444,443,0.08245701,-0.44995365,1.2194757
445,444,0.14232637,-0.11497502,0.7798069
446,445,0.0034250706,0.5582497,0.95073265
447,446,-0.046051484,0.3206725,0.9443187
448,447,2.05431,-0.4281234,1.2504139
449,448,-0.35434258,-0.1808465,0.9938515
450,449,0.02254044,1.5815991,1.309589
451,450,0.12150435,1.3212118,0.74848896
452,451,-0.2099954,1.7733938,1.7584975
453,452,0.38897052,0.44158936,0.9312373
454,453,-1.3254421,1.4716747,1.5231909
455,454,1.4945278,1.0803396,1.0407603
456,455,-0.527149,1.0000514,1.1402365
457,456,0.78128576,0.25346446,1.3336909
458,457,-1.0821309,0.29591265,0.8257852
459,458,0.33786577,1.7472571,1.4281659
460,459,0.10080423,0.12352776,0.81090105
461,460,0.3802508,0.9518036,1.0380039
462,461,0.23305257,-0.13712163,1.4034303
463,462,-0.37125334,0.3153279,1.0766671
464,463,-0.86085916,-0.1918217,0.8824043
465,464,-0.8064982,0.2815941,0.53004855
466,465,0.8080466,0.5992613,0.97696507
467,466,-0.50108,0.99182737,1.0254247
468,467,0.117845975,0.6734466,0.6870423
469,468,0.83948976,0.6843923,0.6170379
470,469,1.8842671,-0.14175361,1.2586807
471,470,1.6475061,0.88144857,1.0642766
472,471,-0.5899514,2.0763886,1.6866306
473,472,-0.0031217707,1.0073113,1.4204373
474,473,-0.29910284,0.6232064,1.4460424
475,474,0.7436713,1.454035,1.5451165
476,475,-0.5493941,1.1780525,1.5224118
477,476,0.6806993,0.28455144,1.2669195
478,477,1.7126731,-0.6822937,1.4151173
479,478,-2.1629524,-0.5991687,1.3731885
480,479,0.4856422,-0.3641109,1.6359521
481,480,-1.0806292,1.3894994,1.5176158
482,481,0.14896445,-0.18133935,1.1029531
483,482,1.7420652,0.28042454,1.042933
484,483,0.8238516,-0.13225427,1.1104099
485,484,-0.37933773,-0.97257835,1.8312672
486,485,0.24129468,1.0197554,1.3201826
487,486,-0.10773101,0.3412472,1.1989897
488,487,0.58679795,0.12149151,0.6442426
489,488,0.37170395,-0.22891228,1.4880928
490,489,-0.20443271,0.54554313,0.7346795
491,490,-0.5951427,0.74136454,1.373564
492,491,-0.7052995,0.15084343,1.2729917
493,492,1.1084152,1.4955976,0.9333348
494,493,-0.3726961,0.41326666,0.9918448
495,494,-1.1772971,0.9431151,0.74120873
496,495,-1.1880369,0.32357216,1.5460881
497,496,-1.030119,0.93711406,1.1099005
498,497,1.4109181,1.8107784,1.8569818
499,498,-1.7345027,0.43610775,1.1092579
500,499,0.014020774,0.16786638,1.0199571
501,500,0.50443053,0.6203285,1.0398346
502,501,0.6809167,-0.2920264,1.2117206
503,502,0.7327493,1.1980362,0.72799903
504,503,-1.2997712,0.061125457,1.1317544
505,504,-0.17287634,1.6063592,1.4202095
506,505,-0.42996034,1.6518565,1.3336196
507,506,-0.2652191,0.4403317,0.7666486
508,507,0.3177017,0.6913835,0.58173776
509,508,1.167338,0.23987246,1.6122924
510,509,0.15646806,-0.34787208,1.2002956
511,510,-0.66082436,2.028245,1.7304063
512,511,0.74221283,0.93335074,1.3538561
513,512,-1.0949911,0.61714274,1.3104292
514,513,-0.31382734,0.6591806,0.4749389
515,514,0.08209458,0.44630894,1.5479891
516,515,-0.12359766,0.8396889,1.0607266
517,516,-0.38281697,-0.79551256,1.5551652
518,517,-2.2721446,0.07121569,1.037362
519,518,1.3372089,0.9149188,0.90709656
520,519,0.25469062,0.93786496,1.2835073
521,520,-0.0040369346,1.4917225,1.4223589
522,521,0.1217461,0.11867151,1.1892613
523,522,2.4879425,0.092343144,1.134491
524,523,-0.3106141,0.999191,1.1885974
525,524,0.8014156,0.03871951,1.0068527
526,525,0.8026048,-0.54831475,0.89550143
527,526,-0.91217726,0.95064795,1.0360082
528,527,-0.23758718,1.8853196,1.6553751
529,528,1.2309728,0.8079034,1.1644975
530,529,-1.735042,0.52006036,1.2592752
531,530,0.20924541,0.76955664,0.8626309
532,531,-0.9611732,1.3618189,1.2931157
533,532,0.5131056,0.81644505,1.521709
534,533,1.2183005,0.5199499,0.9063865
535,534,0.15728894,0.20873488,1.0774903
536,535,-1.399343,-0.080256,1.010481
537,536,1.1027749,0.61167836,1.2728506
538,537,0.5724318,0.5921193,1.3545465
539,538,0.38726074,0.046976164,1.5535219
540,539,1.5027055,-0.26278314,1.2872238
541,540,1.8150159,0.5755966,0.935083
542,541,0.124879,0.06021481,0.5865963
543,542,-2.3175755,1.2189492,1.2889744
544,543,-1.5037528,0.903578,1.0470353
545,544,-1.0668688,0.3638928,1.7938398
546,545,0.70721966,-0.34158555,1.489102
547,546,0.9590775,0.72287524,0.7039687
548,547,0.24307442,1.5942898,1.4070977
549,548,-1.1618433,1.8752834,1.8265969
550,549,0.79684794,-0.15637058,1.0653836
551,550,-0.7704405,0.064079985,1.5071326
552,551,0.029270934,0.7672803,0.6226678
553,552,-1.3475212,-0.06527741,1.4388285
554,553,1.0534651,0.5614573,0.822843
555,554,-0.17490771,1.1620653,1.0961397
556,555,1.0185609,0.62350196,1.3189635
557,556,0.5893594,0.5245706,0.84983623
558,557,-0.45156476,-0.07099573,1.4176999
559,558,-0.70658207,0.982366,1.5956857
560,559,1.3448241,0.7647076,0.73851407
561,560,-1.3709639,1.0733656,0.6564573
562,561,-1.2037991,0.39931822,1.0576563
563,562,0.13339305,0.5570093,0.9770027
564,563,-0.028427053,-0.041510247,1.5211623
565,564,-0.58623886,1.9542247,1.6600946
566,565,-0.05442007,0.0069490275,1.9767967
567,566,0.12675388,0.7409531,1.0114654
568,567,0.44589365,0.023017837,1.3343331
569,568,0.2525015,-0.26458246,1.096355
570,569,-1.776152,-0.42525944,1.4693842
571,570,-0.23582257,0.7999896,1.2286216
572,571,0.3722672,1.0061941,0.7881347
573,572,-0.90202606,1.0559313,1.3166566
574,573,-1.5911841,-0.1155186,1.0842495
575,574,0.52055866,0.9785287,0.8801272
576,575,-0.37977692,0.9301943,1.3863387
577,576,0.4988323,0.10331265,1.3336773
578,577,1.4013003,1.0088282,0.9533908
579,578,-0.9388338,1.304722,1.4585195
580,579,0.07437133,0.6781712,1.0161139
581,580,0.8951943,1.0927982,1.5130569
582,581,1.9347284,0.6362758,0.98096836
583,582,0.49544492,0.251633,0.74662936
584,583,0.4097537,0.4404759,0.76686436
585,584,0.22734159,1.9144801,1.6615146
586,585,1.0858095,0.9060894,0.625278
587,586,-1.3212432,0.021504479,1.1951643
588,587,-1.0242696,1.0439571,1.172054
589,588,0.29205513,-0.28201815,1.0385492
590,589,0.5429829,0.5231151,1.1321567
591,590,-1.8310623,-0.15296322,1.5844312
592,591,-0.064845376,-0.096796304,1.0001639
593,592,1.2555047,0.3415144,1.0656033
594,593,1.213492,0.74847543,0.98592955
595,594,-0.15950942,0.6647724,1.120593
596,595,-1.1026961,-0.14615254,1.0432717
597,596,-0.22500542,-0.40285718,1.5517656
598,597,0.60405695,-1.2351618,1.7311597
599,598,-0.5450609,0.7215602,0.8296231
600,599,-1.088965,-0.068468615,1.4200065
601,600,0.40160254,-0.67520964,1.6823173
602,601,-0.7491806,1.4990783,1.4398949
603,602,1.6244962,-0.039589845,1.0811793
604,603,-1.7041465,-0.04989321,1.0655826
605,604,-1.580684,0.8985889,0.7554548
606,605,-0.7002784,0.4893158,0.9308084
607,606,0.26894337,1.7012581,1.8326565
608,607,0.46611932,1.66912,1.3683676
609,608,1.5203792,0.40386727,1.047867
610,609,0.2616234,0.67657197,1.6721601
611,610,-0.44194284,0.21155871,1.0261782
612,611,-1.523719,-0.3750806,1.123804
613,612,-1.5925584,0.61623645,0.9849439
614,613,-1.069209,0.6736769,0.53695154
615,614,-0.19975339,1.0172567,1.3974582
616,615,-0.40477532,0.76308817,0.84134644
617,616,-0.074963674,0.85741013,0.60083866
618,617,-0.03981343,1.5281214,1.3292727
619,618,-0.69690746,1.1767342,1.3474246
620,619,1.8422595,-0.27737433,1.3224143
621,620,-0.09852831,1.2473303,1.3094943
