id,sid,theta,k,c
258,257,-0.4326006,0.44179237,1.0515848
259,258,1.9191146,0.4769551,0.9986761
260,259,0.33788463,0.4193452,1.0138297
261,260,-1.1195078,0.5110084,1.0132903
262,261,-0.35479996,0.48268726,0.99435973
263,262,-0.046321847,0.41415918,0.9943265
264,263,1.0268942,0.48365337,1.0354972
265,264,-0.54568195,0.7250602,1.0067691
266,265,1.5634885,0.43233228,0.97178954
267,266,-0.04060572,0.4038115,0.965632
268,267,-1.5617557,0.51065695,0.9564336
269,268,0.31992343,0.51310635,0.989726
270,269,-0.0826029,0.52318835,1.0296913
271,270,1.5587348,0.39617306,0.9859854
272,271,1.1928773,0.47536126,1.0066993
273,272,-0.57145536,0.5256305,0.98346996
274,273,0.57760584,0.35600007,1.0264733
275,274,-0.5018496,0.4791154,0.995704
276,275,-0.65176886,0.31153798,0.9881536
277,276,1.206174,0.45326152,0.96623933
278,277,1.2440495,0.4013653,1.0466903
279,278,1.2357435,0.45125103,1.012286
280,279,0.5075581,0.3788635,0.999599
281,280,1.2338362,0.40084708,0.982891
282,281,0.16718446,0.34902382,0.98621196
283,282,-0.12661617,0.33799687,1.0772581
284,283,-0.87397176,0.69022506,0.98473114
285,284,0.7242701,0.55209345,1.0651599
286,285,-0.8203874,0.5009501,0.97981495
287,286,-0.85700476,0.48518428,1.0278382
288,287,1.0799639,0.6161821,0.97276515
289,288,0.5340206,0.6137323,1.0801584
290,289,2.01234,0.46188197,1.0427966
291,290,-1.6099204,0.48297444,0.9814797
292,291,-0.9103449,0.5797689,1.0311372
293,292,-0.78575283,0.41264987,1.0508227
294,293,-0.65850455,0.56096935,0.9965195
295,294,-1.9435042,0.58156204,0.9763476
296,295,-0.54777324,0.4135474,0.9425062
297,296,0.8503942,0.5283994,1.0446925
298,297,-0.13871863,0.398366,0.97027487
299,298,0.18719864,0.60286415,1.0412544
300,299,0.17440346,0.33856267,0.9817444
301,300,0.43409175,0.486364,1.0521514
302,301,0.7282334,0.6065935,0.9458427
303,302,-0.20956127,0.39316583,0.9605139
304,303,0.6797016,0.33153838,1.0211468
305,304,-0.36570296,0.6601231,1.0813931
306,305,-0.11806754,0.6092691,0.95875615
307,306,-2.60247,0.62822986,0.98239964
308,307,-1.9445391,0.45404503,0.98122483
309,308,-0.19422849,0.7939211,1.0613153
310,309,2.1508627,0.64228797,1.0052861
311,310,2.2035675,0.5265104,0.9818597
312,311,-0.39850968,0.5273457,0.99166363
313,312,0.94322014,0.46181375,1.007305
314,313,-1.407348,0.58564365,1.0391594
315,314,-0.8277969,0.657625,1.0420563
316,315,-0.40772286,0.52178526,0.9692636
317,316,-0.5775858,0.51616585,1.0537355
318,317,0.95601624,0.36330044,1.0422193
319,318,-1.056787,0.525102,1.0378414
320,319,-1.0115327,0.5560852,0.9840387
321,320,-0.72118676,0.6714164,1.0500032
322,321,0.8204429,0.51281214,0.9742034
323,322,-1.7857426,0.58847606,1.0492206
324,323,0.784091,0.49019793,1.0463982
325,324,-0.6686888,0.46746615,0.99435145
326,325,0.63749814,0.43953496,0.9631235
327,326,-0.70982856,0.4597291,0.98710895
328,327,-0.1519292,0.6454174,0.982357
329,328,0.4530428,0.32198057,1.0385487
330,329,1.095029,0.51658565,1.014646
331,330,-0.7480267,0.40652546,0.9919535
332,331,0.66713184,0.15586515,1.0591831
333,332,0.40417084,0.4829689,1.0036414
334,333,2.0508761,0.47089535,0.9880789
335,334,1.6788676,0.41430962,0.9844446
336,335,-0.53222185,0.5246673,1.0236616
337,336,0.6533178,0.50043267,1.0240207
338,337,0.25736696,0.48657286,1.0060891
339,338,0.30180445,0.49650532,0.9736323
340,339,1.9667656,0.46070355,1.0244123
341,340,-0.91266114,0.3625111,1.0308115
342,341,0.37784165,0.29074177,1.0267302
343,342,-0.4983786,0.6290439,0.99908733
344,343,0.20423849,0.43723464,1.0369862
345,344,2.3505888,0.3953253,0.9689372
346,345,0.43460172,0.5282722,1.0316905
347,346,-0.7059108,0.35352883,0.9769353
348,347,0.09486995,0.4448425,0.99903315
349,348,-0.63768053,0.54977953,0.9915881
350,349,-0.9431012,0.5103827,0.9811472
351,350,0.23683259,0.40389624,1.0191017
352,351,-0.41293836,0.6368117,1.0435773
353,352,0.44194233,0.5638345,1.0161853
354,353,-0.29450864,0.64895606,1.0545563
355,354,-0.75588495,0.44760224,1.0797325
356,355,0.7417352,0.6084789,1.016377
357,356,0.9995668,0.49131864,1.056849
358,357,-0.38227606,0.4106053,1.0194042
359,358,0.71745694,0.363919,1.0200976
360,359,1.4387507,0.399521,1.001636
361,360,-0.09129679,0.4007954,1.0235913
362,361,-0.6428272,0.47549444,1.0366305
363,362,1.1591682,0.52929145,1.0221865
364,363,-0.38324422,0.38500464,0.9895705
365,364,0.657956,0.48626953,0.97891223
366,365,0.4840581,0.5256539,0.97704685
367,366,0.19487491,0.46382713,0.9712171
368,367,0.8575941,0.69252604,1.0459671
369,368,1.0211909,0.41297677,0.9915802
370,369,0.38250157,0.5232456,1.0326008
371,370,-0.8930309,0.64200264,0.95091546
372,371,0.48368004,0.5571314,1.0851053
373,372,-0.8409297,0.6781814,1.0075433
374,373,0.92898095,0.4638749,1.0161012
375,374,-2.177586,0.45947808,0.962556
376,375,-1.3885933,0.52789277,1.0010586
377,376,0.16997217,0.5217755,0.97699326
378,377,1.3982618,0.64504015,1.0014606
379,378,1.3394463,0.4207752,1.031561
380,379,-0.2936778,0.37311256,1.0021145
381,380,0.54000205,0.48633868,1.1132449
382,381,0.44239086,0.4402936,0.94880223
383,382,-0.37337646,0.38049567,0.9997143
384,383,-1.3144451,0.6258887,1.0164156
385,384,-0.96067774,0.6579976,0.97564286
386,385,0.9512518,0.4668712,1.0132046
387,386,1.2638963,0.45837396,1.0355828
388,387,2.082961,0.3007101,1.0399498
389,388,-0.7262623,0.49967024,1.0076804
390,389,-0.48702687,0.53727573,0.9948994
391,390,-0.82120675,0.2936527,1.0435762
392,391,-0.06970311,0.7044408,1.0379214
393,392,0.2991518,0.2730853,1.0270978
394,393,-0.05266423,0.34685642,1.008081
395,394,1.6098708,0.61043495,0.9896882
396,395,0.5654985,0.538689,0.98823404
397,396,-1.3863785,0.58770436,1.0050945
398,397,0.43390444,0.49678713,1.0142704
399,398,-0.11058139,0.5159351,1.0739568
400,399,0.20727417,0.60956883,1.004574
401,400,0.5222438,0.5232272,0.9932882
402,401,-1.6719048,0.3981731,1.0102259
403,402,0.0704702,0.5346599,0.97542274
404,403,-0.9755523,0.537009,1.0036837
405,404,1.5204324,0.46766904,0.96669316
406,405,-0.07720972,0.48811537,0.99806875
407,406,-0.8810925,0.6120424,1.0375777
408,407,0.6923701,0.5331519,0.99511665
409,408,1.9826618,0.42826086,1.0058936
410,409,0.591878,0.3916759,1.0285734
411,410,0.40226144,0.5479004,0.997034
412,411,-0.1016468,0.5364434,0.97282207
413,412,0.04061013,0.36352772,1.0196956
414,413,-2.0711474,0.43836167,1.0031973
415,414,-0.48405892,0.5230863,0.9907604
416,415,0.8093575,0.60064983,0.9415885
417,416,-0.5651616,0.5311308,0.99035263
418,417,-1.3981751,0.5406977,1.0204719
419,418,-0.24438795,0.453031,0.9387558
420,419,-0.29693195,0.4404777,1.0400226
421,420,0.33382228,0.6346981,0.97002375
422,421,-0.12010327,0.4392437,1.056351
423,422,-0.114626974,0.4059269,1.0857825
424,423,-1.4489217,0.42008102,1.0311049
425,424,-0.60167074,0.55936444,1.0085118
426,425,1.7503653,0.50573653,0.9753648
427,426,0.48482728,0.55079395,1.0803368
428,427,0.10569218,0.4385062,0.99439925
429,428,-0.92258906,0.6635812,1.0417789
430,429,0.78283304,0.5969379,0.98252636
431,430,1.6744102,0.5406644,1.0250487
432,431,1.1059524,0.7880148,1.0582019
433,432,-1.484966,0.3561263,1.0603213
434,433,-1.5555098,0.5708171,1.0275856
435,434,1.6398972,0.3908487,0.99272907
436,435,1.0898514,0.44369584,1.001663
437,436,-0.09557317,0.5071928,0.9988845
438,437,-0.572355,0.47338337,0.9936501
439,438,-0.5668206,0.6569244,1.0026357
440,439,2.1066036,0.4685361,0.96381825
441,440,0.8551863,0.43133876,0.992754
442,441,-0.26357114,0.51746064,0.93885326
443,442,0.5372605,0.5867886,1.0231185
444,443,1.0438946,0.4670974,0.9900168
445,444,0.80650103,0.51389575,1.0333409
446,445,0.35911945,0.582031,0.9841298
447,446,0.5022961,0.6236304,1.0359782
448,447,1.8311815,0.3612951,1.0400625
449,448,0.37093985,0.6278505,0.9806612
450,449,-0.9055633,0.37616602,1.0026728
451,450,0.11619082,0.53512186,0.9999672
452,451,-0.20935708,0.6232355,0.9550807
453,452,-0.017256282,0.41027567,1.0204642
454,453,-0.91402656,0.47416085,1.0190086
455,454,2.0807383,0.41661558,0.96562165
456,455,-0.74310166,0.68478656,1.0161651
457,456,0.43884805,0.59129614,1.0440605
458,457,-1.419976,0.5471915,0.9805721
459,458,0.7343667,0.43078303,1.0211928
460,459,0.40567747,0.4807167,0.97737056
461,460,-0.114530616,0.7976459,1.090697
462,461,0.49160174,0.5100819,1.0597973
463,462,0.61805356,0.38454258,1.027655
464,463,-0.9483934,0.46796554,1.0019251
465,464,-0.9287606,0.4883334,1.0095203
466,465,0.31764904,0.39273074,1.0522668
467,466,-0.24333517,0.4168582,1.0034977
468,467,-0.084190905,0.510681,1.0273975
469,468,0.946237,0.35862747,0.9760328
470,469,2.2470777,0.6186161,1.0535494
471,470,1.1622819,0.55731744,0.9887174
472,471,-0.8661163,0.1923707,1.0087268
473,472,0.25391147,0.45888054,0.9883927
474,473,0.44647893,0.49971282,0.9731271
475,474,0.58049375,0.5664409,0.96472096
476,475,-0.53874314,0.5463196,1.0570741
477,476,0.34913445,0.43220752,1.0512873
478,477,1.5019877,0.52071494,0.918905
479,478,-2.6831381,0.5012432,1.0138277
480,479,0.7003555,0.3693562,1.033764
481,480,-0.36269295,0.41941348,0.9986498
482,481,0.5494433,0.52680314,1.014099
483,482,1.836493,0.50137305,0.97355485
484,483,0.570084,0.32737154,1.0239829
485,484,-0.27088732,0.55724305,0.9656245
486,485,-0.468954,0.63698095,1.0075735
487,486,0.47154543,0.43455005,1.0152078
488,487,0.25527403,0.35760748,1.0189321
489,488,-0.5297598,0.4023967,0.9551864
490,489,0.07278114,0.46092373,1.0203339
491,490,-1.5796189,0.6071488,1.0797251
492,491,0.25681025,0.42440492,0.9873229
493,492,1.5527711,0.5083056,0.9847712
494,493,-0.34550542,0.77108705,1.0597862
495,494,-1.6025113,0.53359604,1.0318824
496,495,-0.5697868,0.5996927,0.999419
497,496,-1.0805913,0.7004105,1.0115396
498,497,1.9659055,0.6523671,1.0061188
499,498,-1.4018524,0.499652,1.0009738
500,499,-0.82999444,0.39012566,0.9701617
501,500,0.21326014,0.6439534,1.0455215
502,501,1.3738334,0.49601707,1.0387307
503,502,0.7314193,0.4131858,1.0305882
504,503,-1.7373222,0.59667265,1.0358611
505,504,-0.26862803,0.3983829,0.95777994
506,505,-0.39657098,0.6713033,0.960657
507,506,-0.37771484,0.5977533,1.0004318
508,507,0.1389189,0.52192277,1.1037413
509,508,0.24303344,0.38182056,1.0082512
510,509,-0.21863103,0.661031,1.0364914
511,510,-0.6897164,0.48729312,1.0004805
512,511,1.8899752,0.30548203,1.0176221
513,512,-0.83059895,0.4963805,1.022407
514,513,-0.6447276,0.60126543,0.9928347
515,514,-0.2359477,0.4828172,1.0440428
516,515,0.44941428,0.5489121,1.000571
517,516,-0.57147795,0.6631501,1.0340693
518,517,-2.6795194,0.6127342,0.99209625
519,518,0.9365632,0.4453742,1.0263412
520,519,-0.13878909,0.6201801,1.0584874
521,520,0.25518447,0.56991065,1.0122615
522,521,0.030771535,0.523988,1.0435355
523,522,2.2755165,0.442183,0.99525297
524,523,-1.0106257,0.6272256,0.9691652
525,524,1.4355633,0.56827235,0.9903041
526,525,0.5405471,0.43343458,1.012012
527,526,-1.9924273,0.6484542,0.9812016
528,527,0.17679676,0.35046664,1.0264574
529,528,1.1154537,0.46198392,0.9695503
530,529,-2.5802083,0.50867724,0.98668873
531,530,0.5479443,0.26041904,1.068452
532,531,-0.8434679,0.3293528,1.0605792
533,532,0.2596807,0.5569233,1.0518887
534,533,1.6544008,0.4896229,1.0116249
535,534,0.5938196,0.45915484,1.0522598
536,535,-1.170164,0.54413605,1.0521349
537,536,1.3063982,0.29416063,1.0063217
538,537,0.4057725,0.8698762,1.069616
539,538,0.5093761,0.5488123,0.99756753
540,539,1.8823144,0.46556106,1.0126146
541,540,1.863702,0.46077335,0.9820428
542,541,0.50681186,0.51018643,1.0140055
543,542,-1.4661809,0.6291699,0.99308765
544,543,-1.5589225,0.39233845,0.98790246
545,544,-1.1910654,0.33774176,0.9742626
546,545,0.96543056,0.5917495,1.0512097
547,546,1.5913694,0.47639295,0.98612106
548,547,0.16545404,0.50125504,1.0364032
549,548,-0.96071684,0.5762829,1.0186762
550,549,0.2478723,0.7823298,1.00202
551,550,-0.78067476,0.44537473,0.9850099
552,551,-0.1681493,0.3609102,0.9817578
553,552,-1.1615138,0.5301559,1.0062553
554,553,1.1321009,0.49015304,1.0103452
555,554,-0.2165494,0.6015273,1.0036354
556,555,0.30999622,0.4135852,1.0204624
557,556,-0.05717239,0.41934258,1.011547
558,557,-0.3780031,0.54829466,0.9722289
559,558,-1.9630634,0.4737536,1.0056217
560,559,1.3008862,0.5920979,0.98626643
561,560,-1.3737805,0.53755456,0.97955614
562,561,-0.71188504,0.42777273,1.0789181
563,562,-0.10370668,0.52157027,0.98725605
564,563,0.059142593,0.6199372,1.0549574
565,564,-1.4284738,0.4749753,1.0239234
566,565,0.021495912,0.47821972,0.9766451
567,566,0.2786774,0.44063023,0.98721117
568,567,0.37538648,0.40245908,1.0584717
569,568,0.9659337,0.43445882,1.003901
570,569,-1.7541257,0.33778584,1.0018705
571,570,0.25107253,0.42541426,1.0147283
572,571,0.22455159,0.6366563,0.9965409
573,572,-0.85516876,0.66659206,0.99008656
574,573,-1.5779301,0.6691414,1.0480143
575,574,1.0121111,0.50895816,1.0160409
576,575,0.47345087,0.2865881,1.0228399
577,576,0.56281537,0.3866064,0.9776962
578,577,1.4705989,0.4893861,1.008226
579,578,-1.7737862,0.49054828,0.98641604
580,579,-0.1316893,0.3443449,1.0073855
581,580,0.34956044,0.50892466,0.99844354
582,581,1.7143724,0.42193013,0.99522656
583,582,0.99491775,0.5044529,1.0627897
584,583,0.33646524,0.48386022,1.0733885
585,584,-0.011808039,0.36389524,1.00439
586,585,1.5417638,0.6647007,0.90427136
587,586,-1.6538028,0.3920162,0.9705876
588,587,-0.32974476,0.46576712,0.9557162
589,588,0.5807922,0.55900353,0.985379
590,589,0.45909894,0.63847315,1.0239434
591,590,-1.5467875,0.55355114,1.055281
592,591,-1.3905194,0.588278,1.0154902
593,592,0.3960038,0.6488691,1.0322526
594,593,0.08350995,0.63600576,0.9942721
595,594,-0.86988366,0.5289532,0.94203985
596,595,-1.2826635,0.5941502,0.9964484
597,596,-0.5940274,0.49267465,1.021259
598,597,0.34259167,0.55324936,1.0220162
599,598,-0.70251364,0.60303235,1.0154054
600,599,-1.518766,0.48941666,1.0211428
601,600,0.63829577,0.54335207,0.9688667
602,601,-1.076211,0.6077253,0.9925413
603,602,1.6611589,0.5649941,1.0343033
604,603,-1.8175063,0.570714,1.0541946
605,604,-1.7297037,0.6604737,0.9918418
606,605,-1.0554845,0.5212776,0.9990073
607,606,0.23285922,0.3636286,0.99737805
608,607,0.08003978,0.5663477,1.0130082
609,608,1.7201424,0.46062744,1.0242361
610,609,0.20022838,0.63779193,1.0069702
611,610,0.030233845,0.5005886,0.9836229
612,611,-1.1287317,0.4102033,0.95593226
613,612,-1.7725009,0.59775835,0.98585176
614,613,-0.9722106,0.60288143,1.0339344
615,614,0.331991,0.5661298,1.0200096
616,615,-0.34574613,0.5740086,1.0010742
617,616,-0.00010552251,0.5449655,1.0335218
618,617,0.24114022,0.42611098,1.0722705
619,618,-0.5472899,0.77315766,1.0338236
620,619,1.9819733,0.49669778,0.98994255
621,620,0.07735752,0.4344622,1.0131109
622,621,0.9265575,0.45816076,1.030073
623,622,1.5087156,0.35839865,0.98576367
624,623,0.1401647,0.4958667,1.0108304
625,624,2.770905,0.5384379,1.0049541
626,625,0.5949578,0.37667966,1.0128868
627,626,0.5271196,0.51068413,1.023983
628,627,-0.15715744,0.55472326,1.0126152
